Infect probabilities forecasted using arima model,
8990,1545.312895
8991,828.8196511
8992,1711.813482
8993,988.6227819
8994,1048.490749
8995,1360.60483
8996,914.6842629
8997,1534.491763
8998,1671.601354
8999,1483.58432
9000,1585.166257
9001,1350.347555
9002,1072.232186
9003,1709.549187
9004,1480.91486
9005,1807.514318
9006,1712.513632
9007,1383.022183
9008,1062.964369
9009,1454.9878
9010,1597.571958
9011,1534.95088
9012,644.4751038
9013,877.201067
9014,1750.211761
9015,1757.549086
9016,735.076804
9017,1375.149939
9018,653.9144088
9019,1462.278914
9020,1162.551999
9021,1761.490389
9022,1318.553909
9023,1600.77445
9024,602.6839183
9025,1542.725733
9026,823.3017386
9027,1148.631883
9028,1452.330213
9029,1673.462049
9030,1190.610741
9031,1089.513631
9032,923.8178943
9033,647.2317169
9034,1266.778779
9035,730.7633068
9036,1154.532145
9037,855.0994496
9038,1735.345025
9039,1319.285885
9040,1158.656548
9041,846.3038966
9042,796.6990268
9043,1037.087341
9044,1064.123932
9045,1358.610879
9046,928.9019971
9047,1766.854578
9048,879.8162418
9049,1576.754778
9050,1056.636019
9051,1094.789364
9052,1125.153933
9053,1387.750651
9054,861.1206829
9055,1044.259358
9056,1166.075563
9057,744.3073347
9058,911.2333046
9059,1626.14441
9060,758.1844851
9061,848.9803323
9062,1294.652373
9063,897.2321082
9064,737.370175
9065,1760.375838
9066,1395.680153
9067,868.2442925
9068,954.6460866
9069,714.3318454
9070,1217.498048
9071,830.4204217
9072,1108.457555
9073,1282.973641
9074,1767.198662
9075,706.1892809
9076,1057.263401
9077,920.2036112
9078,886.4674057
9079,1249.203142
9080,1155.785932
9081,748.4201108
9082,1510.045031
9083,767.4967219
9084,1191.60739
9085,1302.13925
9086,1772.432746
9087,662.8040781
9088,1250.806315
9089,1367.828017
9090,1573.342027
9091,1179.676802
9092,696.6150081
9093,1659.024893
9094,1112.230008
9095,935.4613724
9096,1194.277804
9097,910.4515106
9098,663.0513584
9099,1162.112445
9100,1777.458568
9101,1178.585057
9102,1189.781687
9103,761.9474967
9104,1189.883292
9105,746.7478891
9106,756.1947936
9107,1003.092157
9108,1595.169412
9109,768.9034763
9110,1180.258825
9111,1410.993505
9112,1208.759869
9113,1057.397385
9114,1115.187933
9115,1652.68837
9116,991.2693853
9117,1145.303391
9118,1488.107015
9119,905.6947992
9120,1056.771398
9121,1192.13879
9122,1476.057293
9123,957.5371774
9124,1547.452531
9125,1157.342924
9126,1701.818294
9127,899.428937
9128,1265.064193
9129,1194.201244
9130,1460.551061
9131,1083.819997
9132,920.7695042
9133,910.8804
9134,1590.139552
9135,1666.403137
9136,1059.598626
9137,1387.211829
9138,1601.48406
9139,1523.253038
9140,707.7045247
9141,1246.978054
9142,1258.207105
9143,1267.12439
9144,1312.161574
9145,998.2520696
9146,1177.050111
9147,1026.395588
9148,740.4830367
9149,1501.004596
9150,1677.349727
9151,1084.118394
9152,936.0909278
9153,1028.400789
9154,1341.546673
9155,1210.47283
9156,1509.222688
9157,1655.462673
9158,585.9486136
9159,1004.77212
9160,622.8008474
9161,1276.957718
9162,1396.515663
9163,1632.590119
9164,753.1818522
9165,1101.315947
9166,1076.982569
9167,887.1272958
9168,1436.653655
9169,1336.755069
9170,1079.995863
9171,1244.767681
9172,1438.05992
9173,1469.155351
9174,1254.438705
9175,1151.186119
9176,1798.323487
9177,795.5076085
9178,878.5895929
9179,982.4602487
9180,742.3623689
9181,887.0198384
9182,657.0865179
9183,1328.178441
9184,880.316326
9185,1219.307458
9186,1671.251816
9187,1127.18001
9188,1186.844309
9189,1555.652187
9190,963.5444248
9191,1449.120434
9192,1253.840101
9193,1671.493989
9194,1700.63161
9195,1531.419693
9196,1319.32103
9197,1695.158173
9198,1696.596941
9199,677.2364772
9200,1565.308708
9201,1515.444856
9202,1642.870529
9203,928.9019971
9204,702.1678131
9205,680.3673213
9206,1057.165513
9207,1018.549488
9208,643.9063755
9209,922.7779141
9210,671.9278714
9211,686.4314296
9212,1180.174317
9213,1317.715612
9214,1590.300031
9215,932.8571348
9216,1062.23819
9217,1153.1092
9218,1197.258148
9219,1101.186391
9220,598.1563525
9221,1708.436218
9222,617.9319339
9223,1576.172637
9224,1665.785321
9225,1653.917924
9226,655.4891168
9227,1187.006223
9228,1752.647273
9229,1016.91944
9230,1020.044743
9231,655.6426707
9232,1492.417287
9233,667.1923268
9234,982.8170324
9235,1487.042389
9236,1047.077547
9237,1618.910485
9238,1313.029524
9239,1753.448149
9240,608.291925
9241,1220.69177
9242,1001.42924
9243,1004.361758
9244,1546.042091
9245,1115.441207
9246,1167.49756
9247,750.1538297
9248,1072.693209
9249,576.5573038
9250,1727.629128
9251,886.6090495
9252,1324.525887
9253,914.9648656
9254,1457.341936
9255,1285.235272
9256,938.7143874
9257,1194.310425
9258,732.1402346
9259,1516.942974
9260,795.6289567
9261,1054.524739
9262,691.2903438
9263,1154.940207
9264,1620.619734
9265,1513.553417
9266,1235.41172
9267,1206.772878
9268,1194.570779
9269,827.3323041
9270,925.2116333
9271,1533.054354
9272,1306.595908
9273,1673.144543
9274,1705.484479
9275,734.8901038
9276,1460.617625
9277,687.4937647
9278,1318.946858
9279,1154.972384
9280,916.4683308
9281,1363.525306
9282,1748.050359
9283,1516.732981
9284,1221.247765
9285,1429.396899
9286,913.0844289
9287,1316.914108
9288,1363.099321
9289,1458.324239
9290,1248.043003
9291,1675.86179
9292,1344.334824
9293,1647.083295
9294,1697.572588
9295,787.4220748
9296,1057.615403
9297,1248.544863
9298,793.6046473
9299,889.3153609
9300,1275.21793
9301,1425.593257
9302,1494.832561
9303,1305.150599
9304,1554.501103
9305,1320.992483
9306,1416.190573
9307,775.3935113
9308,1472.021352
9309,1769.119122
9310,1616.204618
9311,1270.748341
9312,717.1303479
9313,1496.826531
9314,762.687743
9315,1152.283239
9316,941.1289675
9317,1678.410173
9318,1297.046778
9319,1506.362015
9320,1089.448707
9321,1552.703067
9322,1311.860825
9323,1343.01122
9324,1491.482708
9325,691.0632683
9326,1070.556027
9327,717.396632
9328,840.2314079
9329,1696.084679
9330,1726.136815
9331,935.9916866
9332,1540.487156
9333,1293.669157
9334,1793.662478
9335,1599.186778
9336,1355.796541
9337,1600.383724
9338,1146.570217
9339,1399.976896
9340,1755.595329
9341,1124.062954
9342,1431.785914
9343,687.2245588
9344,662.1995229
9345,1708.228822
9346,1410.484856
9347,1133.016303
9348,1511.028141
9349,1138.380885
9350,1702.347536
9351,1531.476654
9352,870.7326025
9353,1761.000525
9354,1318.235097
9355,1412.530664
9356,746.273887
9357,642.4412208
9358,1755.309912
9359,958.4314692
9360,1621.997427
9361,982.1232087
9362,1011.136123
9363,740.4153114
9364,1458.160538
9365,1562.800617
9366,634.9634913
9367,650.3343978
9368,790.5746761
9369,666.5156477
9370,1234.077558
9371,1445.061698
9372,953.9833826
9373,1120.530379
9374,1113.620648
9375,1257.205521
9376,1319.849695
9377,1506.653155
9378,1198.903736
9379,726.0674677
9380,938.5054522
9381,641.9658346
9382,1339.027539
9383,1327.06106
9384,900.3206527
9385,1228.143212
9386,1127.565121
9387,1398.920066
9388,996.2273928
9389,685.1597691
9390,944.9656075
9391,1427.409808
9392,999.949792
9393,902.1396754
9394,678.9851871
9395,1708.865357
9396,946.5540137
9397,1238.586214
9398,1471.621004
9399,1252.541428
9400,769.4431375
9401,999.4315881
9402,1400.686735
9403,912.8419178
9404,688.0720271
9405,1075.32659
9406,674.2332583
9407,1017.882454
9408,882.1518414
9409,584.4929016
9410,1081.459625
9411,1433.42273
9412,1416.606858
9413,1683.396798
9414,1361.92039
9415,1138.284984
9416,946.3729322
9417,1683.293024
9418,599.6120235
9419,1335.502026
9420,757.2531842
9421,1254.461429
9422,1289.779591
9423,793.4040698
9424,1540.98466
9425,1048.040652
9426,1682.49424
9427,1359.740141
9428,791.4499013
9429,1065.175988
9430,1065.798912
9431,1139.96274
9432,1571.400361
9433,1416.552087
9434,637.3327372
9435,1679.527541
9436,1550.64348
9437,613.7290499
9438,1752.155833
9439,1385.855036
9440,597.2441878
9441,679.7000888
9442,1144.817488
9443,1385.273489
9444,1229.994184
9445,606.7345325
9446,1056.117325
9447,1211.685387
9448,1733.490854
9449,882.3786283
9450,658.0496585
9451,1803.86011
9452,1724.397412
9453,1149.783926
9454,655.4990202
9455,938.0586029
9456,1181.377537
9457,1659.462371
9458,667.4764362
9459,775.0163902
9460,1167.48439
9461,1773.563013
9462,1759.123281
9463,1187.84459
9464,1554.110288
9465,1224.219391
9466,1046.123725
9467,1567.600373
9468,1102.32619
9469,1293.692808
9470,1536.566831
9471,1132.345309
9472,1423.065073
9473,754.0109742
9474,1746.254002
9475,1775.208054
9476,1700.106448
9477,928.9019971
9478,1757.233283
9479,963.3259868
9480,1538.94337
9481,1094.159386
9482,1576.062235
9483,731.1709445
9484,1625.147944
9485,1048.497243
9486,1493.698859
9487,1139.368736
9488,1343.518697
9489,1138.237801
9490,1622.121432
9491,1272.560639
9492,1151.556004
9493,1302.706299
9494,1479.404597
9495,1683.771584
9496,1113.00537
9497,1145.103682
9498,1670.556744
9499,686.5360687
9500,1138.712186
9501,1056.683407
9502,1488.545404
9503,1533.235852
9504,758.297698
9505,1294.051894
9506,1332.473757
9507,1451.675421
9508,1174.343292
9509,975.9397178
9510,1480.338464
9511,1490.476478
9512,1363.50702
9513,1184.37458
9514,1258.427788
9515,1051.740333
9516,775.2562734
9517,1776.644895
9518,1779.759039
9519,994.960327
9520,1546.056185
9521,1066.581446
9522,740.1273319
9523,1309.314779
9524,1388.200161
9525,1503.364984
9526,1306.059364
9527,871.964207
9528,844.3686874
9529,1415.361582
9530,788.9934898
9531,1681.00753
9532,746.7396549
9533,1223.561728
9534,1459.190179
9535,1760.106267
9536,1658.834327
9537,733.6443941
9538,1069.596134
9539,1329.353806
9540,954.1490271
9541,1009.520427
9542,619.3526502
9543,798.0151175
9544,1171.927306
9545,905.420634
9546,1387.075223
9547,745.9269067
9548,1218.326813
9549,1319.911731
9550,1145.740372
9551,1006.251912
9552,1296.797601
9553,1420.516161
9554,1306.242733
9555,1500.614388
9556,1292.726381
9557,1616.909797
9558,691.6345116
9559,1322.218104
9560,1455.595212
9561,1103.983619
9562,1204.545755
9563,1324.063979
9564,1282.985676
9565,1364.356025
9566,1301.7697
9567,615.7901242
9568,1223.691798
9569,1257.340833
9570,1631.515785
9571,1583.296965
9572,1525.064809
9573,1456.853968
9574,861.5011294
9575,633.9711211
9576,1489.024698
9577,780.8329934
9578,1304.627785
9579,1766.408569
9580,1408.199242
9581,1021.875126
9582,739.3173797
9583,1677.231349
9584,1213.746668
9585,1784.547381
9586,1185.639872
9587,1615.058412
9588,1120.310808
9589,1059.660482
9590,1057.52783
9591,1245.162606
9592,1090.894224
9593,1622.46968
9594,1577.702457
9595,620.9318689
9596,725.5661734
9597,1033.408277
9598,1450.426342
9599,1333.422196
9600,782.1014398
9601,1118.247649
9602,1554.723659
9603,1076.867219
9604,1703.599867
9605,1148.974431
9606,654.2025875
9607,1074.822126
9608,788.4393701
9609,1175.372532
9610,1453.82141
9611,1419.558451
9612,1582.796949
9613,693.9599649
9614,607.2805871
9615,907.5603094
9616,1705.739621
9617,612.8456311
9618,684.0127269
9619,963.9437922
9620,925.1392133
9621,1544.896927
9622,1275.581589
9623,1207.60794
9624,1566.927558
9625,1755.751456
9626,884.3244046
9627,1710.470597
9628,1293.493436
9629,1597.972815
9630,1617.499096
9631,1273.018993
9632,752.4689313
9633,1798.671328
9634,1598.524056
9635,974.4933449
9636,647.4673541
9637,1006.706242
9638,1471.771792
9639,608.4043772
9640,1661.054692
9641,1083.15599
9642,1082.100095
9643,1552.355102
9644,1650.18067
9645,1257.75079
9646,1177.479743
9647,1249.494188
9648,1252.744564
9649,746.5917047
9650,1375.019425
9651,1785.860904
9652,1745.589153
9653,1673.279787
9654,1692.755846
9655,1738.777791
9656,1110.545961
9657,802.1024983
9658,1454.076155
9659,1127.868798
9660,1689.350993
9661,1042.426832
9662,1713.56723
9663,940.6000875
9664,1432.580293
9665,1677.170223
9666,773.6404887
9667,1518.895852
9668,645.3764502
9669,1319.969301
9670,1654.860736
9671,1322.049169
9672,896.0322069
9673,1650.977775
9674,953.5760635
9675,1381.800856
9676,1588.505781
9677,1015.677394
9678,1631.158534
9679,1685.643392
9680,1352.677144
9681,1038.9336
9682,994.0492549
9683,968.0670037
9684,1435.317772
9685,1268.305287
9686,1220.31254
9687,1341.07428
9688,1301.770808
9689,1191.46779
9690,1525.413598
9691,1223.55598
9692,1183.418766
9693,1083.380203
9694,763.7378259
9695,1369.721229
9696,1315.289279
9697,1375.63755
9698,1574.742518
9699,1203.946916
9700,986.654054
9701,1702.440276
9702,1741.600515
9703,1541.205453
9704,1511.210526
9705,1741.701777
9706,879.1196721
9707,1079.802719
9708,658.6012593
9709,885.5470511
9710,1092.464925
9711,933.6767348
9712,1593.861722
9713,671.9259456
9714,994.3386413
9715,1565.958533
9716,631.5089907
9717,925.6490343
9718,1628.414792
9719,1765.125509
9720,895.1918169
9721,977.1030632
9722,1512.528672
9723,1444.31828
9724,901.5132758
9725,678.6681247
9726,1305.079242
9727,1771.673773
9728,1617.76466
9729,825.7481806
9730,1014.829963
9731,1314.530826
9732,1794.389767
9733,1111.262929
9734,1506.452809
9735,1466.218046
9736,1444.762248
9737,1114.396061
9738,1408.002064
9739,620.6866223
9740,1058.305498
9741,1273.536051
9742,1714.860572
9743,1354.416111
9744,1134.931415
9745,653.7828279
9746,799.793944
9747,1763.051329
9748,1773.483081
9749,626.2135251
9750,1727.114058
9751,754.1698376
9752,1137.25108
9753,1287.145552
9754,1159.454146
9755,1636.224883
9756,1156.309661
9757,764.7763451
9758,800.8031989
9759,689.6443983
9760,991.3801886
9761,823.867015
9762,837.7436035
9763,1070.26867
9764,1536.01608
9765,1793.517202
9766,1741.562934
9767,1374.196482
9768,712.1772068
9769,806.1169818
9770,990.5124555
9771,763.6887898
9772,1366.107656
9773,1658.03018
9774,712.6890305
9775,1666.866067
9776,594.0381481
9777,1097.612659
9778,1112.71117
9779,1712.918776
9780,792.0790104
9781,760.935
9782,1257.713164
9783,797.5272096
9784,997.126994
9785,1188.070491
9786,1490.83835
9787,1054.305862
9788,1611.76007
9789,1617.122447
9790,1160.315076
9791,1217.873227
9792,1142.619542
9793,1562.11616
9794,1075.312617
9795,752.0364529
9796,1261.440518
9797,767.3773971
9798,1770.917292
9799,1304.170944
9800,1047.357705
9801,1294.173793
9802,1621.871691
9803,581.963963
9804,1187.948195
9805,1603.164437
9806,600.6964485
9807,1222.260277
9808,1613.724923
9809,924.6317569
9810,696.8036666
9811,852.924251
9812,653.1256891
9813,1737.854599
9814,1699.030628
9815,1788.136084
9816,714.0331175
9817,1160.742173
9818,862.8625578
9819,1317.835945
9820,998.4221364
9821,1007.18663
9822,684.5663814
9823,1640.060123
9824,753.027881
9825,1617.883522
9826,1063.759603
9827,956.091612
9828,1764.031335
9829,1640.986078
9830,736.6386654
9831,1053.504962
9832,1578.854468
9833,1629.791938
9834,1508.835746
9835,808.4751986
9836,1555.720814
9837,1625.013898
9838,1320.723493
9839,1027.262626
9840,1745.315927
9841,1043.800118
9842,1170.625622
9843,1683.378325
9844,1002.622837
9845,1566.190725
9846,766.5092626
9847,841.6015435
9848,1769.846104
9849,1449.447837
9850,951.8681281
9851,1229.490116
9852,922.6399323
9853,1422.103977
9854,1774.815813
9855,721.0702576
9856,1455.015576
9857,646.5374081
9858,1277.786548
9859,858.8365179
9860,1241.701406
9861,1122.31234
9862,941.634954
9863,617.7475464
9864,793.6898862
9865,1694.702072
9866,959.6193634
9867,1247.905493
9868,827.7648846
9869,705.6480447
9870,1769.315315
9871,1496.096645
9872,715.7659531
9873,1038.017021
9874,1410.966142
9875,598.2385363
9876,1792.51127
9877,1277.514302
9878,1452.764913
9879,1781.011659
9880,890.6215552
9881,1583.808694
9882,1088.332023
9883,1637.933147
9884,1642.86106
9885,1145.300932
9886,910.4781339
9887,1273.954042
9888,1140.902996
9889,1173.312962
9890,758.3511618
9891,1498.606974
9892,1139.751683
9893,818.2357287
9894,1552.437151
9895,1703.751114
9896,1757.999275
9897,1039.125946
9898,680.0000147
9899,604.789703
9900,796.0306578
9901,993.2866101
9902,1498.587735
9903,1788.121978
9904,874.277251
9905,752.479365
9906,1641.5726
9907,1723.605554
9908,1276.425933
9909,1587.432631
9910,1544.844357
9911,1108.925241
9912,1219.665568
9913,588.3361889
9914,860.1609848
9915,733.8491065
9916,1217.7357
9917,1601.922409
9918,806.9507384
9919,1391.57823
9920,1741.022232
9921,1043.324113
9922,889.114974
9923,1765.369612
9924,1496.286654
9925,862.6664065
9926,861.5914002
9927,605.4764023
9928,1722.695063
9929,1538.659617
9930,1764.276934
9931,1022.979702
9932,1493.908413
9933,1647.881971
9934,836.3267223
9935,1018.750237
9936,721.5914091
9937,1645.292342
9938,1319.466985
9939,1073.586487
9940,1052.05278
9941,1466.203919
9942,637.4702538
9943,1621.447997
9944,825.5773885
9945,659.7840828
9946,1410.368362
9947,1050.071484
